Signaling-by-MET	Signaling-by-Type-1-Insulin-like-Growth-Factor-1-Receptor-(IGF1R)	Signaling-by-Insulin-receptor	Signaling-by-EGFR	Signaling-by-ERBB2	Signaling-by-ERBB4	Signaling-by-SCF-KIT	Signaling-by-FGFR	ERK1-ERK2-pathway	Signaling-by-GPCR	Signaling-by-PDGF	Signaling-by-VEGF	DAG-and-IP3-signaling	Signaling-by-NTRKs	PI3K-AKT-Signaling	Signaling-by-WNT	Integrin-signaling	TNF-signaling	TRAIL-signaling	FasL--CD95L-signaling	Signaling-by-Activin	Signaling-by-TGF-beta-Receptor-Complex	Signaling-by-NOTCH	Signaling-by-PTK6	Signaling-by-Rho-GTPases	MAPK6-MAPK4-signaling	p75-NTR-receptor-mediated-signalling	Signaling-by-Hippo	mTOR-signalling	Signaling-by-Hedgehog	Signaling-by-Nuclear-Receptors	Signaling-by-Leptin	Signaling-by-BMP	Signaling-by-MST1
Signaling-by-PDGF	0.008076206253882792	0.004540763673890609	0.00743801652892562	0.05931263858093126	0.044610695483513436	0.04544195067885841	0.008310249307479225	0.01606203267792855	0.012731801826736784	0.026788036410923276	0.0	0.01122224932910466	0.0007309941520467836	0.014255543822597676	0.0	0.0244140625	0.00019496977968414895	0.013991449669646328	0.011840062111801242	0.01203416149068323	0.017509727626459144	0.022585669781931463	0.023192360163710776	0.029020075531703438	0.014778325123152709	0.006808014005057382	0.0038910505836575876	0.0007738440704198104	0.00912975912975913	0.009691800736576855	0.0116663426015944	0.0055941358024691355	0.0021215043394406945	0.0
Signaling-by-VEGF	0.024372759856630826	0.025506555423122766	0.028455284552845527	0.10756089844985764	0.09442870632672333	0.09442870632672333	0.05897114178168131	0.05628930817610063	0.05804832130530279	0.05889724310776942	0.05339195979899498	0.0	0.0	0.031861198738170345	0.02664576802507837	0.030672926447574335	0.00023730422401518748	0.015831758034026464	0.013213780084945729	0.013213780084945729	0.02076941232003776	0.026931254429482635	0.026707634129047506	0.032632342277012324	0.017270328615975054	0.007330338141404587	0.003309692671394799	0.0009402914903620122	0.009411764705882352	0.011775788977861516	0.011803588290840416	0.0056179775280898875	0.002576112412177986	0.0
DAG-and-IP3-signaling	0.02500618965090369	0.02617283950617284	0.029898690387941684	0.1067193675889328	0.09566074950690336	0.09566074950690336	0.06011826544021025	0.05731225296442688	0.05915215248110418	0.06167979002624672	0.05391190006574622	0.014163372859025032	0.0	0.03194993412384717	0.02594417077175698	0.03148573302722204	0.00024588148512417015	0.016401468788249694	0.013688584698117819	0.013688584698117819	0.021271393643031784	0.027893320283826767	0.027179236043095006	0.03350837709427357	0.01739562624254473	0.007594316511513963	0.003672869735553379	0.0009739469198928658	0.009748964172556666	0.012198097096852892	0.012227928588897041	0.005818181818181818	0.0026679602231384912	0.0
Signaling-by-NTRKs	0.0259077927376581	0.022574740695546065	0.024096385542168676	0.0780993992353905	0.06677524429967427	0.06758957654723127	0.03229308005427409	0.03893275251837735	0.034735413839891455	0.04929757343550447	0.028509367363562313	0.010050251256281407	0.0	0.0	0.0	0.023791635361883296	0.00019904458598726116	0.013883379611265371	0.011687797147385102	0.011885895404120444	0.017275615567911042	0.022456279809220984	0.023066215947504475	0.029370062791168727	0.01588258946521914	0.006949960285941223	0.007152791575601033	0.0007898894154818325	0.009319849296053936	0.009889240506329115	0.01131401349741961	0.005907837731390311	0.0021653543307086614	0.0
PI3K-AKT-Signaling	0.027959807776321538	0.024831191461555217	0.027911033580462277	0.0869047619047619	0.07172619047619047	0.07291666666666667	0.03630952380952381	0.043154761904761904	0.037797619047619045	0.05458089668615984	0.033035714285714286	0.013755158184319119	0.0016497113005224085	0.01904761904761905	0.0	0.02588818507298265	0.000214638334406525	0.014966859097712209	0.012598761477685244	0.012598761477685244	0.01858974358974359	0.024165953806672368	0.024641097064495392	0.03032286212914485	0.01583857669776524	0.007278955255833868	0.004282655246252677	0.0008512449457331347	0.010047028644719966	0.010658708164570454	0.011336898395721925	0.0052999788000848	0.0023329798515376457	0.0
Signaling-by-WNT	0.024183283835383963	0.022429115531104528	0.025407579928011858	0.10071154898741105	0.09085933223864258	0.09113300492610837	0.04951560818083961	0.04843918191603875	0.04850444624090541	0.05051047823750672	0.04440258342303552	0.013404825737265416	0.0013401232913428035	0.027972027972027972	0.021499596882558453	0.0	0.0002105706464518846	0.014273719563392108	0.012156780549151121	0.012156780549151121	0.014045541604596723	0.019804088586030666	0.018956336528221512	0.03836982440927813	0.015781616549370867	0.00903551166211389	0.002938090241343127	0.0010442773600668337	0.008359456635318705	0.009637544521265452	0.011349306431273645	0.006034124011652101	0.001665972511453561	0.0
Integrin-signaling	0.11013986013986014	0.10627177700348432	0.13787085514834205	0.3091247672253259	0.2718808193668529	0.2737430167597765	0.19366852886405958	0.2085661080074488	0.19553072625698323	0.1564245810055866	0.1973929236499069	0.1303538175046555	0.06517690875232775	0.12290502793296089	0.09683426443202979	0.055865921787709494	0.0	0.005042016806722689	0.005042016806722689	0.005042016806722689	0.008389261744966443	0.010067114093959731	0.01174496644295302	0.0899830220713073	0.023809523809523808	0.0	0.005042016806722689	0.0	0.021885521885521887	0.0	0.006734006734006734	0.006711409395973154	0.0	0.0
TNF-signaling	0.01872340425531915	0.007563025210084034	0.007563025210084034	0.10723626852659111	0.09059233449477352	0.1055846422338569	0.0670147954743255	0.0731070496083551	0.07397737162750218	0.05662020905923345	0.06527415143603134	0.05391304347826087	0.04695652173913043	0.06347826086956522	0.06086956521739131	0.12031386224934612	0.007563025210084034	0.0	0.004036326942482341	0.0030272452068617556	0.026405451448040886	0.03577512776831346	0.03583617747440273	0.023255813953488372	0.003372681281618887	0.0008517887563884157	0.007685738684884714	0.0058823529411764705	0.0008403361344537816	0.03836317135549872	0.004201680672268907	0.0025188916876574307	0.0025188916876574307	0.0
TRAIL-signaling	0.02133850630455868	0.008604206500956023	0.008604206500956023	0.11485148514851486	0.09603960396039604	0.09504950495049505	0.06923837784371908	0.076162215628091	0.0771513353115727	0.05247524752475247	0.06726013847675569	0.05434782608695652	0.046442687747035576	0.06521739130434782	0.06225296442687747	0.12475247524752475	0.008604206500956023	0.024793388429752067	0.0	0.0035460992907801418	0.030097087378640777	0.040776699029126215	0.04081632653061224	0.02654867256637168	0.003838771593090211	0.000970873786407767	0.006789524733268671	0.006692160611854685	0.0	0.037864077669902914	0.0009560229445506692	0.0	0.0028653295128939827	0.0
FasL--CD95L-signaling	0.021379980563654033	0.008620689655172414	0.008620689655172414	0.11507936507936507	0.09623015873015874	0.09523809523809523	0.06937561942517344	0.07631318136769079	0.07730426164519326	0.05257936507936508	0.06739345887016848	0.054455445544554455	0.046534653465346534	0.06534653465346535	0.062376237623762376	0.125	0.008620689655172414	0.02485207100591716	0.004739336492890996	0.0	0.030155642023346304	0.04085603112840467	0.04089581304771178	0.026600985221674877	0.0038461538461538464	0.0009727626459143969	0.006802721088435374	0.006704980842911878	0.0	0.037937743190661476	0.0009578544061302681	0.0	0.0028708133971291866	0.0
Signaling-by-Activin	0.017409114183307733	0.013218098627351297	0.013218098627351297	0.13650963597430407	0.12633832976445397	0.12580299785867238	0.07564766839378238	0.08238341968911918	0.08134715025906736	0.06987577639751552	0.07512953367875648	0.0607621009268795	0.05870236869207003	0.06991196271361988	0.06752577319587628	0.08774745853397539	0.0005055611729019212	0.014278429372768995	0.008669046404895462	0.008669046404895462	0.0	0.014772727272727272	0.04739084132055378	0.052659574468085106	0.002531645569620253	0.009188361408882083	0.004081632653061225	0.005566801619433198	0.003033367037411527	0.019948849104859334	0.011663286004056795	0.0015166835187057635	0.002028397565922921	0.0
Signaling-by-TGF-beta-Receptor-Complex	0.018146150073565473	0.014605647517039922	0.014605647517039922	0.14725500256541815	0.1375064135454079	0.13699332991277577	0.08399602385685885	0.09095427435387674	0.09041231992051664	0.07936507936507936	0.08643815201192251	0.07358024691358024	0.06762092793682133	0.07944389275074479	0.07612456747404844	0.09472606246799795	0.00048426150121065375	0.013671875	0.00830078125	0.00830078125	0.0	0.0	0.04735234215885947	0.0554989816700611	0.009708737864077669	0.010263929618768328	0.004400977995110024	0.005332040717401842	0.0029055690072639223	0.01909892262487757	0.011170471102476931	0.0014527845036319612	0.001942690626517727	0.0
Signaling-by-NOTCH	0.023423423423423424	0.018800358102059087	0.019695613249776187	0.1731764705882353	0.15782057303898545	0.16745061147695203	0.11131386861313869	0.11496350364963503	0.12271897810218978	0.09836065573770492	0.11313868613138686	0.08473040326234708	0.08291798821930221	0.10341685649202734	0.09872611464968153	0.10299625468164794	0.00044464206313917296	0.019730941704035873	0.01523980277902286	0.01523980277902286	0.03210795718939041	0.04422718808193669	0.0	0.04930232558139535	0.003116651825467498	0.009874326750448833	0.01481149012567325	0.0013351134846461949	0.004007123775601068	0.025225225225225224	0.011607142857142858	0.0017785682525566918	0.005338078291814947	0.0
Signaling-by-PTK6	0.034770979605483116	0.030866246266179887	0.03386454183266932	0.15430384767949226	0.13605712019040064	0.13685045616818722	0.11398071625344353	0.11936704506363949	0.12104539202200826	0.09240810717966334	0.1131750945992432	0.0741120218579235	0.06537282941777324	0.09835503769705277	0.08839590443686007	0.08086441268734751	0.005233889434085705	0.015820698747528016	0.012524719841793012	0.013183915622940013	0.020229265003371546	0.025987175160310495	0.02327150084317032	0.0	0.01511508072827207	0.006682258603407952	0.003287310979618672	0.00065359477124183	0.0062050947093403004	0.013157894736842105	0.007526178010471204	0.005891980360065467	0.0026109660574412533	0.0
Signaling-by-Rho-GTPases	0.04793289394847214	0.047504509921828024	0.05354993983152828	0.2560483870967742	0.22849462365591397	0.22983870967741934	0.1746031746031746	0.1833756345177665	0.18129770992366412	0.14186193793540217	0.17258883248730963	0.12744479495268138	0.1033396345305608	0.15063291139240506	0.1360759493670886	0.1503184713375796	0.014277215942891136	0.013064133016627079	0.012470308788598575	0.012470308788598575	0.010676156583629894	0.015439429928741092	0.0166073546856465	0.046875	0.0	0.004263093788063338	0.013181545835829839	0.0011869436201780415	0.00948429164196799	0.011841326228537596	0.0029708853238265003	0.0041444641799881585	0.0017761989342806395	0.0
MAPK6-MAPK4-signaling	0.01858736059479554	0.011915673693858845	0.012832263978001834	0.1925343811394892	0.17288801571709234	0.1719056974459725	0.1356255969436485	0.14326647564469913	0.1556829035339064	0.11354961832061068	0.13276026743075453	0.11333333333333333	0.1	0.1308500477554919	0.12702960840496658	0.14736842105263157	0.0	0.034354688950789226	0.02414113277623027	0.02414113277623027	0.029767441860465118	0.04	0.046598322460391424	0.04105571847507331	0.034383954154727794	0.0	0.01020408163265306	0.0	0.005484460694698354	0.036211699164345405	0.009182736455463728	0.002742230347349177	0.002742230347349177	0.0
p75-NTR-receptor-mediated-signalling	0.03643461288223813	0.037467700258397935	0.040697674418604654	0.17232202262142382	0.1502659574468085	0.16311584553928096	0.11885790172642763	0.12416998671978752	0.12624584717607973	0.11243386243386243	0.11885790172642763	0.08868299139642621	0.08333333333333333	0.11436170212765957	0.08897742363877822	0.11449371277299801	0.0019317450096587251	0.05345501955671447	0.044213263979193757	0.044213263979193757	0.046223958333333336	0.05867014341590613	0.06262230919765166	0.0391644908616188	0.02607561929595828	0.004551365409622887	0.0	0.005802707930367505	0.003861003861003861	0.02797657774886142	0.0051513200257566	0.001287001287001287	0.005148005148005148	0.0
Signaling-by-Hippo	0.024793388429752067	0.024930747922437674	0.024930747922437674	0.08069164265129683	0.07492795389048991	0.08092485549132948	0.04899135446685879	0.06628242074927954	0.069164265129683	0.04899135446685879	0.04899135446685879	0.025936599423631124	0.025936599423631124	0.02881844380403458	0.02881844380403458	0.07225433526011561	0.0027397260273972603	0.1232876712328767	0.1232876712328767	0.1232876712328767	0.04945054945054945	0.06043956043956044	0.03571428571428571	0.016574585635359115	0.0	0.00273224043715847	0.008264462809917356	0.0	0.024657534246575342	0.04371584699453552	0.0	0.0	0.00546448087431694	0.0
mTOR-signalling	0.010703363914373088	0.012364760432766615	0.012364760432766615	0.21788617886178863	0.21788617886178863	0.21788617886178863	0.208130081300813	0.208130081300813	0.21300813008130082	0.189873417721519	0.208130081300813	0.17563291139240506	0.17405063291139242	0.2048780487804878	0.2048780487804878	0.18354430379746836	0.0015313935681470138	0.0764525993883792	0.0764525993883792	0.0764525993883792	0.02900763358778626	0.02900763358778626	0.07822085889570553	0.010719754977029096	0.004594180704441042	0.0015267175572519084	0.0030534351145038168	0.0061162079510703364	0.0	0.0015267175572519084	0.027777777777777776	0.004580152671755725	0.0	0.0
Signaling-by-Hedgehog	0.026986506746626688	0.020771513353115726	0.020771513353115726	0.1264193792581378	0.11119515885022693	0.11060606060606061	0.0832072617246596	0.08850226928895613	0.09235427706283118	0.09462528387585163	0.08169440242057488	0.055891238670694864	0.055891238670694864	0.07175226586102719	0.06948640483383686	0.10866261398176291	0.0	0.025506376594148537	0.017241379310344827	0.017241379310344827	0.05120481927710843	0.06475903614457831	0.046898638426626324	0.033157498116051246	0.0051813471502590676	0.0029985007496251873	0.004497751124437781	0.0007401924500370096	0.0007401924500370096	0.0	0.0022205773501110288	0.0	0.0066815144766146995	0.0
Signaling-by-Nuclear-Receptors	0.030529595015576325	0.03177570093457944	0.04114713216957606	0.16506717850287908	0.16122840690978887	0.1628056628056628	0.1412140575079872	0.1468890314304041	0.15157353885677585	0.13510019392372333	0.14185303514376996	0.10362364907819453	0.10298792116973936	0.12971246006389775	0.12188895979578813	0.12756410256410255	0.0037313432835820895	0.010565568676196395	0.010565568676196395	0.010565568676196395	0.04239401496259352	0.04800498753117207	0.04871955028107433	0.024344569288389514	0.004987531172069825	0.016822429906542057	0.003107520198881293	0.001243008079552517	0.0056144728633811605	0.012422360248447204	0.0	0.0037267080745341614	0.006215040397762586	0.0
Signaling-by-Leptin	0.12220309810671257	0.09830508474576272	0.12542372881355932	0.2685025817555938	0.23195876288659795	0.23195876288659795	0.1737649063032368	0.17627118644067796	0.1692047377326565	0.12859560067681894	0.15449915110356535	0.048986486486486486	0.04222972972972973	0.1054421768707483	0.06925675675675676	0.04230118443316413	0.02023608768971332	0.013490725126475547	0.013490725126475547	0.016863406408094434	0.0016863406408094434	0.00505902192242833	0.0016863406408094434	0.0958904109589041	0.03035413153456998	0.00505902192242833	0.003372681281618887	0.0	0.0016863406408094434	0.006745362563237774	0.0016863406408094434	0.0	0.0	0.0
Signaling-by-BMP	0.043478260869565216	0.041189931350114416	0.041189931350114416	0.11899313501144165	0.11441647597254005	0.11441647597254005	0.08924485125858124	0.10297482837528604	0.09382151029748284	0.08695652173913043	0.09153318077803203	0.06178489702517163	0.06178489702517163	0.06407322654462243	0.06407322654462243	0.08986175115207373	0.0022727272727272726	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.12211981566820276	0.15668202764976957	0.02733485193621868	0.022727272727272728	0.0022727272727272726	0.006818181818181818	0.004545454545454545	0.0	0.0	0.0389908256880734	0.018223234624145785	0.004545454545454545	0.0	0.0
Signaling-by-MST1	0.625	0.16279069767441862	0.16279069767441862	0.20930232558139536	0.20930232558139536	0.20930232558139536	0.18604651162790697	0.18604651162790697	0.18604651162790697	0.18604651162790697	0.18604651162790697	0.023255813953488372	0.023255813953488372	0.06976744186046512	0.06976744186046512	0.023255813953488372	0.0	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0
